,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
660,53924,51670,50493,49854,49972,50838,51548,51293,49783,47689,46983,45575,44905,45633,46906,49435,53128,56343,58504,58411,58038,57165,56187,55023,51980,50027,49167,48899,49668,51777,55479,59903,63187,62347,61012,59463,56764,59775,61885,64218,67823,69599,70139,68574,66607,64827,63139,62227,58606,56408,55423,54940,55572,57274,60399,63477,65433,63960,62100,59857,56942,59786,62050,64568,68294,70067,70495,69059,67206,65404,63709,62733,58981,56828,55810,55325,55908,57746,60893,64198,66021,64028,61871,60056,57684,62116,65071,67165,69370,69936,70052,68603,66895,65219,63593,62668,58766,56610,55642,55221,55825,57410,60436,63918,65930,64265,62515,60291,57186,60257,62558,65439,69014,70384,70573,69002,67083,65300,63635,62402,58620,56555,55444,55081,55657,57281,60247,63966,66831,65539,63144,60615,57551,60479,62522,64775,67988,68956,68704,67196,65527,64226,62735,61981,58197,56032,54770,54081,54198,55109,56351,56619,55889,53286,52179,50824,49470,51578,52997,54859,57292,58734,59900,59541,59034,58320,57495,57232
661,51980,50027,49167,48899,49668,51777,55479,59903,63187,62347,61012,59463,56764,59775,61885,64218,67823,69599,70139,68574,66607,64827,63139,62227,58606,56408,55423,54940,55572,57274,60399,63477,65433,63960,62100,59857,56942,59786,62050,64568,68294,70067,70495,69059,67206,65404,63709,62733,58981,56828,55810,55325,55908,57746,60893,64198,66021,64028,61871,60056,57684,62116,65071,67165,69370,69936,70052,68603,66895,65219,63593,62668,58766,56610,55642,55221,55825,57410,60436,63918,65930,64265,62515,60291,57186,60257,62558,65439,69014,70384,70573,69002,67083,65300,63635,62402,58620,56555,55444,55081,55657,57281,60247,63966,66831,65539,63144,60615,57551,60479,62522,64775,67988,68956,68704,67196,65527,64226,62735,61981,58197,56032,54770,54081,54198,55109,56351,56619,55889,53286,52179,50824,49470,51578,52997,54859,57292,58734,59900,59541,59034,58320,57495,57232,53928,51792,50541,50057,50188,51149,52035,51763,49945,47326,46530,45435,45212,46553,48090,50646,53996,56760,58605,58406,57973,57277,56111,55081
662,58606,56408,55423,54940,55572,57274,60399,63477,65433,63960,62100,59857,56942,59786,62050,64568,68294,70067,70495,69059,67206,65404,63709,62733,58981,56828,55810,55325,55908,57746,60893,64198,66021,64028,61871,60056,57684,62116,65071,67165,69370,69936,70052,68603,66895,65219,63593,62668,58766,56610,55642,55221,55825,57410,60436,63918,65930,64265,62515,60291,57186,60257,62558,65439,69014,70384,70573,69002,67083,65300,63635,62402,58620,56555,55444,55081,55657,57281,60247,63966,66831,65539,63144,60615,57551,60479,62522,64775,67988,68956,68704,67196,65527,64226,62735,61981,58197,56032,54770,54081,54198,55109,56351,56619,55889,53286,52179,50824,49470,51578,52997,54859,57292,58734,59900,59541,59034,58320,57495,57232,53928,51792,50541,50057,50188,51149,52035,51763,49945,47326,46530,45435,45212,46553,48090,50646,53996,56760,58605,58406,57973,57277,56111,55081,52226,50196,49156,49038,49873,51973,55640,60182,63828,62882,61236,59552,57114,60702,63092,65313,68629,69698,69769,68145,66106,64498,62822,61602
663,58981,56828,55810,55325,55908,57746,60893,64198,66021,64028,61871,60056,57684,62116,65071,67165,69370,69936,70052,68603,66895,65219,63593,62668,58766,56610,55642,55221,55825,57410,60436,63918,65930,64265,62515,60291,57186,60257,62558,65439,69014,70384,70573,69002,67083,65300,63635,62402,58620,56555,55444,55081,55657,57281,60247,63966,66831,65539,63144,60615,57551,60479,62522,64775,67988,68956,68704,67196,65527,64226,62735,61981,58197,56032,54770,54081,54198,55109,56351,56619,55889,53286,52179,50824,49470,51578,52997,54859,57292,58734,59900,59541,59034,58320,57495,57232,53928,51792,50541,50057,50188,51149,52035,51763,49945,47326,46530,45435,45212,46553,48090,50646,53996,56760,58605,58406,57973,57277,56111,55081,52226,50196,49156,49038,49873,51973,55640,60182,63828,62882,61236,59552,57114,60702,63092,65313,68629,69698,69769,68145,66106,64498,62822,61602,57826,55967,54907,54558,54981,56771,59751,63449,66471,65117,63575,60926,57955,61754,64284,66405,69449,69671,69729,68139,66502,64746,62784,62304
664,58766,56610,55642,55221,55825,57410,60436,63918,65930,64265,62515,60291,57186,60257,62558,65439,69014,70384,70573,69002,67083,65300,63635,62402,58620,56555,55444,55081,55657,57281,60247,63966,66831,65539,63144,60615,57551,60479,62522,64775,67988,68956,68704,67196,65527,64226,62735,61981,58197,56032,54770,54081,54198,55109,56351,56619,55889,53286,52179,50824,49470,51578,52997,54859,57292,58734,59900,59541,59034,58320,57495,57232,53928,51792,50541,50057,50188,51149,52035,51763,49945,47326,46530,45435,45212,46553,48090,50646,53996,56760,58605,58406,57973,57277,56111,55081,52226,50196,49156,49038,49873,51973,55640,60182,63828,62882,61236,59552,57114,60702,63092,65313,68629,69698,69769,68145,66106,64498,62822,61602,57826,55967,54907,54558,54981,56771,59751,63449,66471,65117,63575,60926,57955,61754,64284,66405,69449,69671,69729,68139,66502,64746,62784,62304,58535,56524,55450,54993,55560,57305,60443,64150,67093,65570,62848,59867,56570,60089,62459,65310,69098,69282,69184,67755,66443,64905,63032,62514
665,58620,56555,55444,55081,55657,57281,60247,63966,66831,65539,63144,60615,57551,60479,62522,64775,67988,68956,68704,67196,65527,64226,62735,61981,58197,56032,54770,54081,54198,55109,56351,56619,55889,53286,52179,50824,49470,51578,52997,54859,57292,58734,59900,59541,59034,58320,57495,57232,53928,51792,50541,50057,50188,51149,52035,51763,49945,47326,46530,45435,45212,46553,48090,50646,53996,56760,58605,58406,57973,57277,56111,55081,52226,50196,49156,49038,49873,51973,55640,60182,63828,62882,61236,59552,57114,60702,63092,65313,68629,69698,69769,68145,66106,64498,62822,61602,57826,55967,54907,54558,54981,56771,59751,63449,66471,65117,63575,60926,57955,61754,64284,66405,69449,69671,69729,68139,66502,64746,62784,62304,58535,56524,55450,54993,55560,57305,60443,64150,67093,65570,62848,59867,56570,60089,62459,65310,69098,69282,69184,67755,66443,64905,63032,62514,58823,56695,55561,55108,55666,57497,60714,64491,67711,66969,66080,64049,60941,64873,67454,69179,71242,70836,70526,69102,67249,65306,63400,63164
666,58197,56032,54770,54081,54198,55109,56351,56619,55889,53286,52179,50824,49470,51578,52997,54859,57292,58734,59900,59541,59034,58320,57495,57232,53928,51792,50541,50057,50188,51149,52035,51763,49945,47326,46530,45435,45212,46553,48090,50646,53996,56760,58605,58406,57973,57277,56111,55081,52226,50196,49156,49038,49873,51973,55640,60182,63828,62882,61236,59552,57114,60702,63092,65313,68629,69698,69769,68145,66106,64498,62822,61602,57826,55967,54907,54558,54981,56771,59751,63449,66471,65117,63575,60926,57955,61754,64284,66405,69449,69671,69729,68139,66502,64746,62784,62304,58535,56524,55450,54993,55560,57305,60443,64150,67093,65570,62848,59867,56570,60089,62459,65310,69098,69282,69184,67755,66443,64905,63032,62514,58823,56695,55561,55108,55666,57497,60714,64491,67711,66969,66080,64049,60941,64873,67454,69179,71242,70836,70526,69102,67249,65306,63400,63164,59505,57348,56279,55954,56618,58331,61643,65423,67495,65112,63578,61112,57877,61307,63582,66530,70450,70733,70147,68352,67075,65700,64059,64136
667,53928,51792,50541,50057,50188,51149,52035,51763,49945,47326,46530,45435,45212,46553,48090,50646,53996,56760,58605,58406,57973,57277,56111,55081,52226,50196,49156,49038,49873,51973,55640,60182,63828,62882,61236,59552,57114,60702,63092,65313,68629,69698,69769,68145,66106,64498,62822,61602,57826,55967,54907,54558,54981,56771,59751,63449,66471,65117,63575,60926,57955,61754,64284,66405,69449,69671,69729,68139,66502,64746,62784,62304,58535,56524,55450,54993,55560,57305,60443,64150,67093,65570,62848,59867,56570,60089,62459,65310,69098,69282,69184,67755,66443,64905,63032,62514,58823,56695,55561,55108,55666,57497,60714,64491,67711,66969,66080,64049,60941,64873,67454,69179,71242,70836,70526,69102,67249,65306,63400,63164,59505,57348,56279,55954,56618,58331,61643,65423,67495,65112,63578,61112,57877,61307,63582,66530,70450,70733,70147,68352,67075,65700,64059,64136,60554,58209,56846,56276,56532,57515,58988,59169,57196,53913,52697,50515,48319,49699,51169,53998,58080,60244,61328,60970,60600,59897,59219,59273
668,52226,50196,49156,49038,49873,51973,55640,60182,63828,62882,61236,59552,57114,60702,63092,65313,68629,69698,69769,68145,66106,64498,62822,61602,57826,55967,54907,54558,54981,56771,59751,63449,66471,65117,63575,60926,57955,61754,64284,66405,69449,69671,69729,68139,66502,64746,62784,62304,58535,56524,55450,54993,55560,57305,60443,64150,67093,65570,62848,59867,56570,60089,62459,65310,69098,69282,69184,67755,66443,64905,63032,62514,58823,56695,55561,55108,55666,57497,60714,64491,67711,66969,66080,64049,60941,64873,67454,69179,71242,70836,70526,69102,67249,65306,63400,63164,59505,57348,56279,55954,56618,58331,61643,65423,67495,65112,63578,61112,57877,61307,63582,66530,70450,70733,70147,68352,67075,65700,64059,64136,60554,58209,56846,56276,56532,57515,58988,59169,57196,53913,52697,50515,48319,49699,51169,53998,58080,60244,61328,60970,60600,59897,59219,59273,56159,53822,52578,52068,52244,53061,53965,53672,50784,47480,46517,45118,44931,45819,47579,50625,54647,57866,59724,59675,59249,58659,57891,57221
669,57826,55967,54907,54558,54981,56771,59751,63449,66471,65117,63575,60926,57955,61754,64284,66405,69449,69671,69729,68139,66502,64746,62784,62304,58535,56524,55450,54993,55560,57305,60443,64150,67093,65570,62848,59867,56570,60089,62459,65310,69098,69282,69184,67755,66443,64905,63032,62514,58823,56695,55561,55108,55666,57497,60714,64491,67711,66969,66080,64049,60941,64873,67454,69179,71242,70836,70526,69102,67249,65306,63400,63164,59505,57348,56279,55954,56618,58331,61643,65423,67495,65112,63578,61112,57877,61307,63582,66530,70450,70733,70147,68352,67075,65700,64059,64136,60554,58209,56846,56276,56532,57515,58988,59169,57196,53913,52697,50515,48319,49699,51169,53998,58080,60244,61328,60970,60600,59897,59219,59273,56159,53822,52578,52068,52244,53061,53965,53672,50784,47480,46517,45118,44931,45819,47579,50625,54647,57866,59724,59675,59249,58659,57891,57221,54257,52283,51289,51032,51894,54123,58042,63198,67829,66987,65930,63738,60141,63309,65404,67793,71020,70509,70300,68884,67441,65863,64041,63982
670,58535,56524,55450,54993,55560,57305,60443,64150,67093,65570,62848,59867,56570,60089,62459,65310,69098,69282,69184,67755,66443,64905,63032,62514,58823,56695,55561,55108,55666,57497,60714,64491,67711,66969,66080,64049,60941,64873,67454,69179,71242,70836,70526,69102,67249,65306,63400,63164,59505,57348,56279,55954,56618,58331,61643,65423,67495,65112,63578,61112,57877,61307,63582,66530,70450,70733,70147,68352,67075,65700,64059,64136,60554,58209,56846,56276,56532,57515,58988,59169,57196,53913,52697,50515,48319,49699,51169,53998,58080,60244,61328,60970,60600,59897,59219,59273,56159,53822,52578,52068,52244,53061,53965,53672,50784,47480,46517,45118,44931,45819,47579,50625,54647,57866,59724,59675,59249,58659,57891,57221,54257,52283,51289,51032,51894,54123,58042,63198,67829,66987,65930,63738,60141,63309,65404,67793,71020,70509,70300,68884,67441,65863,64041,63982,60187,58008,56785,56397,56802,58661,62039,66036,68950,67159,65071,62312,59039,62567,64569,66015,69383,69806,69750,69136,67724,66182,64332,64148
671,58823,56695,55561,55108,55666,57497,60714,64491,67711,66969,66080,64049,60941,64873,67454,69179,71242,70836,70526,69102,67249,65306,63400,63164,59505,57348,56279,55954,56618,58331,61643,65423,67495,65112,63578,61112,57877,61307,63582,66530,70450,70733,70147,68352,67075,65700,64059,64136,60554,58209,56846,56276,56532,57515,58988,59169,57196,53913,52697,50515,48319,49699,51169,53998,58080,60244,61328,60970,60600,59897,59219,59273,56159,53822,52578,52068,52244,53061,53965,53672,50784,47480,46517,45118,44931,45819,47579,50625,54647,57866,59724,59675,59249,58659,57891,57221,54257,52283,51289,51032,51894,54123,58042,63198,67829,66987,65930,63738,60141,63309,65404,67793,71020,70509,70300,68884,67441,65863,64041,63982,60187,58008,56785,56397,56802,58661,62039,66036,68950,67159,65071,62312,59039,62567,64569,66015,69383,69806,69750,69136,67724,66182,64332,64148,60429,58162,56901,56494,57020,58700,61924,66021,69824,68576,66261,63039,59688,63609,66118,67616,69966,69729,69293,68431,67340,65966,64369,64030
672,59505,57348,56279,55954,56618,58331,61643,65423,67495,65112,63578,61112,57877,61307,63582,66530,70450,70733,70147,68352,67075,65700,64059,64136,60554,58209,56846,56276,56532,57515,58988,59169,57196,53913,52697,50515,48319,49699,51169,53998,58080,60244,61328,60970,60600,59897,59219,59273,56159,53822,52578,52068,52244,53061,53965,53672,50784,47480,46517,45118,44931,45819,47579,50625,54647,57866,59724,59675,59249,58659,57891,57221,54257,52283,51289,51032,51894,54123,58042,63198,67829,66987,65930,63738,60141,63309,65404,67793,71020,70509,70300,68884,67441,65863,64041,63982,60187,58008,56785,56397,56802,58661,62039,66036,68950,67159,65071,62312,59039,62567,64569,66015,69383,69806,69750,69136,67724,66182,64332,64148,60429,58162,56901,56494,57020,58700,61924,66021,69824,68576,66261,63039,59688,63609,66118,67616,69966,69729,69293,68431,67340,65966,64369,64030,60158,57889,56721,56385,57016,58629,61900,66116,69764,67999,65700,62744,59194,62816,64951,66501,69274,69419,69129,68668,67523,66034,64160,63768
673,60554,58209,56846,56276,56532,57515,58988,59169,57196,53913,52697,50515,48319,49699,51169,53998,58080,60244,61328,60970,60600,59897,59219,59273,56159,53822,52578,52068,52244,53061,53965,53672,50784,47480,46517,45118,44931,45819,47579,50625,54647,57866,59724,59675,59249,58659,57891,57221,54257,52283,51289,51032,51894,54123,58042,63198,67829,66987,65930,63738,60141,63309,65404,67793,71020,70509,70300,68884,67441,65863,64041,63982,60187,58008,56785,56397,56802,58661,62039,66036,68950,67159,65071,62312,59039,62567,64569,66015,69383,69806,69750,69136,67724,66182,64332,64148,60429,58162,56901,56494,57020,58700,61924,66021,69824,68576,66261,63039,59688,63609,66118,67616,69966,69729,69293,68431,67340,65966,64369,64030,60158,57889,56721,56385,57016,58629,61900,66116,69764,67999,65700,62744,59194,62816,64951,66501,69274,69419,69129,68668,67523,66034,64160,63768,59940,57856,56508,55894,56605,58282,61544,65365,68670,67008,64736,62276,59410,62838,65127,67031,69415,68838,68318,67066,66211,64949,63155,63060
674,56159,53822,52578,52068,52244,53061,53965,53672,50784,47480,46517,45118,44931,45819,47579,50625,54647,57866,59724,59675,59249,58659,57891,57221,54257,52283,51289,51032,51894,54123,58042,63198,67829,66987,65930,63738,60141,63309,65404,67793,71020,70509,70300,68884,67441,65863,64041,63982,60187,58008,56785,56397,56802,58661,62039,66036,68950,67159,65071,62312,59039,62567,64569,66015,69383,69806,69750,69136,67724,66182,64332,64148,60429,58162,56901,56494,57020,58700,61924,66021,69824,68576,66261,63039,59688,63609,66118,67616,69966,69729,69293,68431,67340,65966,64369,64030,60158,57889,56721,56385,57016,58629,61900,66116,69764,67999,65700,62744,59194,62816,64951,66501,69274,69419,69129,68668,67523,66034,64160,63768,59940,57856,56508,55894,56605,58282,61544,65365,68670,67008,64736,62276,59410,62838,65127,67031,69415,68838,68318,67066,66211,64949,63155,63060,59155,56874,55532,54817,54858,55793,57095,57559,57982,56071,54485,53526,52511,54727,56991,58523,59523,60148,60675,60440,59839,58930,58152,57990
675,54257,52283,51289,51032,51894,54123,58042,63198,67829,66987,65930,63738,60141,63309,65404,67793,71020,70509,70300,68884,67441,65863,64041,63982,60187,58008,56785,56397,56802,58661,62039,66036,68950,67159,65071,62312,59039,62567,64569,66015,69383,69806,69750,69136,67724,66182,64332,64148,60429,58162,56901,56494,57020,58700,61924,66021,69824,68576,66261,63039,59688,63609,66118,67616,69966,69729,69293,68431,67340,65966,64369,64030,60158,57889,56721,56385,57016,58629,61900,66116,69764,67999,65700,62744,59194,62816,64951,66501,69274,69419,69129,68668,67523,66034,64160,63768,59940,57856,56508,55894,56605,58282,61544,65365,68670,67008,64736,62276,59410,62838,65127,67031,69415,68838,68318,67066,66211,64949,63155,63060,59155,56874,55532,54817,54858,55793,57095,57559,57982,56071,54485,53526,52511,54727,56991,58523,59523,60148,60675,60440,59839,58930,58152,57990,54729,52307,51034,50261,50480,51310,52416,52628,53207,53636,53792,53094,52845,53161,53654,54582,56538,59040,60054,59604,58999,58077,57380,56785
676,60187,58008,56785,56397,56802,58661,62039,66036,68950,67159,65071,62312,59039,62567,64569,66015,69383,69806,69750,69136,67724,66182,64332,64148,60429,58162,56901,56494,57020,58700,61924,66021,69824,68576,66261,63039,59688,63609,66118,67616,69966,69729,69293,68431,67340,65966,64369,64030,60158,57889,56721,56385,57016,58629,61900,66116,69764,67999,65700,62744,59194,62816,64951,66501,69274,69419,69129,68668,67523,66034,64160,63768,59940,57856,56508,55894,56605,58282,61544,65365,68670,67008,64736,62276,59410,62838,65127,67031,69415,68838,68318,67066,66211,64949,63155,63060,59155,56874,55532,54817,54858,55793,57095,57559,57982,56071,54485,53526,52511,54727,56991,58523,59523,60148,60675,60440,59839,58930,58152,57990,54729,52307,51034,50261,50480,51310,52416,52628,53207,53636,53792,53094,52845,53161,53654,54582,56538,59040,60054,59604,58999,58077,57380,56785,53704,51572,50518,50346,51035,53156,57118,62384,68561,69945,69236,66784,63256,66699,67356,68540,71165,71115,70487,68949,67593,65548,63832,63667
677,60429,58162,56901,56494,57020,58700,61924,66021,69824,68576,66261,63039,59688,63609,66118,67616,69966,69729,69293,68431,67340,65966,64369,64030,60158,57889,56721,56385,57016,58629,61900,66116,69764,67999,65700,62744,59194,62816,64951,66501,69274,69419,69129,68668,67523,66034,64160,63768,59940,57856,56508,55894,56605,58282,61544,65365,68670,67008,64736,62276,59410,62838,65127,67031,69415,68838,68318,67066,66211,64949,63155,63060,59155,56874,55532,54817,54858,55793,57095,57559,57982,56071,54485,53526,52511,54727,56991,58523,59523,60148,60675,60440,59839,58930,58152,57990,54729,52307,51034,50261,50480,51310,52416,52628,53207,53636,53792,53094,52845,53161,53654,54582,56538,59040,60054,59604,58999,58077,57380,56785,53704,51572,50518,50346,51035,53156,57118,62384,68561,69945,69236,66784,63256,66699,67356,68540,71165,71115,70487,68949,67593,65548,63832,63667,60179,57988,56874,56452,57055,58845,62385,66611,69882,68050,66265,64639,62194,66254,68312,69688,72431,72259,71384,69908,68379,66590,64620,64653
678,60158,57889,56721,56385,57016,58629,61900,66116,69764,67999,65700,62744,59194,62816,64951,66501,69274,69419,69129,68668,67523,66034,64160,63768,59940,57856,56508,55894,56605,58282,61544,65365,68670,67008,64736,62276,59410,62838,65127,67031,69415,68838,68318,67066,66211,64949,63155,63060,59155,56874,55532,54817,54858,55793,57095,57559,57982,56071,54485,53526,52511,54727,56991,58523,59523,60148,60675,60440,59839,58930,58152,57990,54729,52307,51034,50261,50480,51310,52416,52628,53207,53636,53792,53094,52845,53161,53654,54582,56538,59040,60054,59604,58999,58077,57380,56785,53704,51572,50518,50346,51035,53156,57118,62384,68561,69945,69236,66784,63256,66699,67356,68540,71165,71115,70487,68949,67593,65548,63832,63667,60179,57988,56874,56452,57055,58845,62385,66611,69882,68050,66265,64639,62194,66254,68312,69688,72431,72259,71384,69908,68379,66590,64620,64653,60951,58673,57493,57185,57675,59196,62282,66421,70495,68972,66855,64500,60914,63697,65677,68172,71687,71658,70853,69569,68406,66891,65210,65134
679,59940,57856,56508,55894,56605,58282,61544,65365,68670,67008,64736,62276,59410,62838,65127,67031,69415,68838,68318,67066,66211,64949,63155,63060,59155,56874,55532,54817,54858,55793,57095,57559,57982,56071,54485,53526,52511,54727,56991,58523,59523,60148,60675,60440,59839,58930,58152,57990,54729,52307,51034,50261,50480,51310,52416,52628,53207,53636,53792,53094,52845,53161,53654,54582,56538,59040,60054,59604,58999,58077,57380,56785,53704,51572,50518,50346,51035,53156,57118,62384,68561,69945,69236,66784,63256,66699,67356,68540,71165,71115,70487,68949,67593,65548,63832,63667,60179,57988,56874,56452,57055,58845,62385,66611,69882,68050,66265,64639,62194,66254,68312,69688,72431,72259,71384,69908,68379,66590,64620,64653,60951,58673,57493,57185,57675,59196,62282,66421,70495,68972,66855,64500,60914,63697,65677,68172,71687,71658,70853,69569,68406,66891,65210,65134,61313,59098,57822,57351,57947,59790,62872,66771,70478,68534,65978,63187,59621,63188,65678,68156,71619,71642,71343,69934,68589,66867,65088,65025
680,59155,56874,55532,54817,54858,55793,57095,57559,57982,56071,54485,53526,52511,54727,56991,58523,59523,60148,60675,60440,59839,58930,58152,57990,54729,52307,51034,50261,50480,51310,52416,52628,53207,53636,53792,53094,52845,53161,53654,54582,56538,59040,60054,59604,58999,58077,57380,56785,53704,51572,50518,50346,51035,53156,57118,62384,68561,69945,69236,66784,63256,66699,67356,68540,71165,71115,70487,68949,67593,65548,63832,63667,60179,57988,56874,56452,57055,58845,62385,66611,69882,68050,66265,64639,62194,66254,68312,69688,72431,72259,71384,69908,68379,66590,64620,64653,60951,58673,57493,57185,57675,59196,62282,66421,70495,68972,66855,64500,60914,63697,65677,68172,71687,71658,70853,69569,68406,66891,65210,65134,61313,59098,57822,57351,57947,59790,62872,66771,70478,68534,65978,63187,59621,63188,65678,68156,71619,71642,71343,69934,68589,66867,65088,65025,61350,59171,57960,57628,58201,59821,63025,67049,70186,67708,65143,62240,58905,62089,64350,67091,70458,70253,69509,67985,67014,65631,64114,64332
681,54729,52307,51034,50261,50480,51310,52416,52628,53207,53636,53792,53094,52845,53161,53654,54582,56538,59040,60054,59604,58999,58077,57380,56785,53704,51572,50518,50346,51035,53156,57118,62384,68561,69945,69236,66784,63256,66699,67356,68540,71165,71115,70487,68949,67593,65548,63832,63667,60179,57988,56874,56452,57055,58845,62385,66611,69882,68050,66265,64639,62194,66254,68312,69688,72431,72259,71384,69908,68379,66590,64620,64653,60951,58673,57493,57185,57675,59196,62282,66421,70495,68972,66855,64500,60914,63697,65677,68172,71687,71658,70853,69569,68406,66891,65210,65134,61313,59098,57822,57351,57947,59790,62872,66771,70478,68534,65978,63187,59621,63188,65678,68156,71619,71642,71343,69934,68589,66867,65088,65025,61350,59171,57960,57628,58201,59821,63025,67049,70186,67708,65143,62240,58905,62089,64350,67091,70458,70253,69509,67985,67014,65631,64114,64332,60674,58285,56918,56336,56513,57423,58870,59488,59187,56135,54894,52979,51189,52328,53522,55623,58587,60247,60856,60326,59982,59199,58657,58858
682,53704,51572,50518,50346,51035,53156,57118,62384,68561,69945,69236,66784,63256,66699,67356,68540,71165,71115,70487,68949,67593,65548,63832,63667,60179,57988,56874,56452,57055,58845,62385,66611,69882,68050,66265,64639,62194,66254,68312,69688,72431,72259,71384,69908,68379,66590,64620,64653,60951,58673,57493,57185,57675,59196,62282,66421,70495,68972,66855,64500,60914,63697,65677,68172,71687,71658,70853,69569,68406,66891,65210,65134,61313,59098,57822,57351,57947,59790,62872,66771,70478,68534,65978,63187,59621,63188,65678,68156,71619,71642,71343,69934,68589,66867,65088,65025,61350,59171,57960,57628,58201,59821,63025,67049,70186,67708,65143,62240,58905,62089,64350,67091,70458,70253,69509,67985,67014,65631,64114,64332,60674,58285,56918,56336,56513,57423,58870,59488,59187,56135,54894,52979,51189,52328,53522,55623,58587,60247,60856,60326,59982,59199,58657,58858,55668,53161,51801,51245,51535,52450,53557,53769,53162,51492,50805,50033,49713,51004,51954,53624,56048,58770,60057,59923,59585,58747,58126,57564
683,60179,57988,56874,56452,57055,58845,62385,66611,69882,68050,66265,64639,62194,66254,68312,69688,72431,72259,71384,69908,68379,66590,64620,64653,60951,58673,57493,57185,57675,59196,62282,66421,70495,68972,66855,64500,60914,63697,65677,68172,71687,71658,70853,69569,68406,66891,65210,65134,61313,59098,57822,57351,57947,59790,62872,66771,70478,68534,65978,63187,59621,63188,65678,68156,71619,71642,71343,69934,68589,66867,65088,65025,61350,59171,57960,57628,58201,59821,63025,67049,70186,67708,65143,62240,58905,62089,64350,67091,70458,70253,69509,67985,67014,65631,64114,64332,60674,58285,56918,56336,56513,57423,58870,59488,59187,56135,54894,52979,51189,52328,53522,55623,58587,60247,60856,60326,59982,59199,58657,58858,55668,53161,51801,51245,51535,52450,53557,53769,53162,51492,50805,50033,49713,51004,51954,53624,56048,58770,60057,59923,59585,58747,58126,57564,54635,52571,51441,51263,51976,54098,58119,63695,69011,68476,67097,65228,62464,66162,68450,69373,71811,71585,70900,69239,67741,65908,64115,64108
684,60951,58673,57493,57185,57675,59196,62282,66421,70495,68972,66855,64500,60914,63697,65677,68172,71687,71658,70853,69569,68406,66891,65210,65134,61313,59098,57822,57351,57947,59790,62872,66771,70478,68534,65978,63187,59621,63188,65678,68156,71619,71642,71343,69934,68589,66867,65088,65025,61350,59171,57960,57628,58201,59821,63025,67049,70186,67708,65143,62240,58905,62089,64350,67091,70458,70253,69509,67985,67014,65631,64114,64332,60674,58285,56918,56336,56513,57423,58870,59488,59187,56135,54894,52979,51189,52328,53522,55623,58587,60247,60856,60326,59982,59199,58657,58858,55668,53161,51801,51245,51535,52450,53557,53769,53162,51492,50805,50033,49713,51004,51954,53624,56048,58770,60057,59923,59585,58747,58126,57564,54635,52571,51441,51263,51976,54098,58119,63695,69011,68476,67097,65228,62464,66162,68450,69373,71811,71585,70900,69239,67741,65908,64115,64108,60423,58164,56918,56443,56908,58596,61984,66806,72212,72592,71719,71263,69240,72326,73327,73371,74117,73008,71874,70040,68451,66394,64518,64687
685,61313,59098,57822,57351,57947,59790,62872,66771,70478,68534,65978,63187,59621,63188,65678,68156,71619,71642,71343,69934,68589,66867,65088,65025,61350,59171,57960,57628,58201,59821,63025,67049,70186,67708,65143,62240,58905,62089,64350,67091,70458,70253,69509,67985,67014,65631,64114,64332,60674,58285,56918,56336,56513,57423,58870,59488,59187,56135,54894,52979,51189,52328,53522,55623,58587,60247,60856,60326,59982,59199,58657,58858,55668,53161,51801,51245,51535,52450,53557,53769,53162,51492,50805,50033,49713,51004,51954,53624,56048,58770,60057,59923,59585,58747,58126,57564,54635,52571,51441,51263,51976,54098,58119,63695,69011,68476,67097,65228,62464,66162,68450,69373,71811,71585,70900,69239,67741,65908,64115,64108,60423,58164,56918,56443,56908,58596,61984,66806,72212,72592,71719,71263,69240,72326,73327,73371,74117,73008,71874,70040,68451,66394,64518,64687,60823,58448,57235,56730,57252,59024,62366,66890,71774,70342,67382,64553,61731,64763,66482,68682,71710,71649,70801,69424,68463,66809,65142,65178
686,61350,59171,57960,57628,58201,59821,63025,67049,70186,67708,65143,62240,58905,62089,64350,67091,70458,70253,69509,67985,67014,65631,64114,64332,60674,58285,56918,56336,56513,57423,58870,59488,59187,56135,54894,52979,51189,52328,53522,55623,58587,60247,60856,60326,59982,59199,58657,58858,55668,53161,51801,51245,51535,52450,53557,53769,53162,51492,50805,50033,49713,51004,51954,53624,56048,58770,60057,59923,59585,58747,58126,57564,54635,52571,51441,51263,51976,54098,58119,63695,69011,68476,67097,65228,62464,66162,68450,69373,71811,71585,70900,69239,67741,65908,64115,64108,60423,58164,56918,56443,56908,58596,61984,66806,72212,72592,71719,71263,69240,72326,73327,73371,74117,73008,71874,70040,68451,66394,64518,64687,60823,58448,57235,56730,57252,59024,62366,66890,71774,70342,67382,64553,61731,64763,66482,68682,71710,71649,70801,69424,68463,66809,65142,65178,61344,59017,57722,57063,57598,59405,62755,67454,72420,71987,69944,66766,61651,63953,66027,68711,71979,71935,71234,69780,68486,67337,65612,65949
