t,y_true,avg_median_pred,squared_error,overall_rmse,avg_base_pred_mae,avg_base_pred_mape,avg_base_pred_mase,avg_base_pred_mse,avg_base_pred_smape
1233,55.64,43.638316499999995,144.04039218368018,33.10408260097602,37.42401250000005,0.1607151074999999,58.25392899999998,55.159590000000044,39.887224000000046
1234,55.76,45.57875349999997,103.65774611599728,33.10408260097602,52.56335350000001,-0.11608522650000007,62.21872799999996,115.20657750000008,30.763774499999972
1235,55.49,30.109394000000005,644.1752461282474,33.10408260097602,26.35007934999999,-0.10013158299999991,47.34363800000001,57.57845349999995,32.512210000000024
1236,55.41,51.18292100000004,17.868195582238524,33.10408260097602,41.36925599999997,-0.024253599099999995,70.04989500000006,30.20111649999997,64.97570300000004
1237,54.86,34.29179500000003,423.0510820296963,33.10408260097602,48.312419000000006,-0.2461610299999998,70.91944000000002,58.10102700000003,20.79786850000002
1238,54.69,40.006020999999976,215.61919894169074,33.10408260097602,41.98827699999997,0.006440505000000018,48.957819000000015,25.91540280000002,42.315931000000035
1239,54.85,21.34628035,1122.4991281405603,33.10408260097602,52.50082500000004,0.053548802999999985,83.86901149999996,38.77615534999997,-20.024362500000024
1240,54.8,40.232780999999974,212.20384716615013,33.10408260097602,96.403885,-0.24923924764999986,40.64722099999996,82.18734700000003,-10.21724949999999
1241,55.13,57.5769805,5.987708340067079,33.10408260097602,64.01942749999994,0.16757601000000008,100.2133025,33.04556150000002,59.617712000000054
1242,55.35,59.076278,13.885159104984341,33.10408260097602,81.22948799999996,0.15112317999999994,65.46873999999994,71.62744800000007,26.721735999999982
1243,55.16,54.145542499999955,1.0291237097185044,33.10408260097602,68.83655550000002,-0.26757116499999983,54.145542499999955,70.57281499999999,-55.90369349999996
1244,55.1,52.56867150000003,6.4076162499129055,33.10408260097602,90.58395800000008,-0.2713717249999999,39.91933599999997,28.306172999999966,55.80239799999997
1245,54.97,50.42081449999996,20.695099819821987,33.10408260097602,45.507047000000036,0.1607848550000001,39.452619500000026,69.35536150000004,59.927282999999996
1246,55.16,38.55915649999998,275.5879998453176,33.10408260097602,51.91982800000003,0.19285492600000004,84.59427499999997,38.55915649999998,16.655504500000003
1247,55.1,60.73789399999999,31.78586596072528,33.10408260097602,58.41457350000003,0.07500794400000009,40.88425400000004,76.49861999999993,60.73789399999999
1248,55.1,63.65990000000007,73.27191413274525,33.10408260097602,46.43593149999999,0.38935120500000026,86.72503199999996,84.82885699999999,21.129335999999988
1249,55.05,47.49322499999998,57.10483686990229,33.10408260097602,44.64790650000002,0.06882577000000008,43.59772999999998,59.638119000000046,80.13310300000009
1250,55.21,54.06988150000003,1.2998681064236972,33.10408260097602,52.75881799999996,0.049158185000000014,54.82948500000004,85.86985000000003,61.78409849999994
1251,55.4,52.77241850000002,6.904192557886834,33.10408260097602,69.58137850000001,0.26725617549999997,63.22517749999998,77.43346999999996,-32.43244849999998
1252,55.16,42.27409699999999,166.04649219294376,33.10408260097602,60.86717200000007,0.13807737249999993,70.08100349999997,25.291504499999984,33.06802300000002
1253,55.0,58.34577549999995,11.194213696399931,33.10408260097602,68.41902549999996,0.30500858249999974,51.54966299999995,83.66554749999989,32.04100049999995
1254,55.03,52.72301000000002,5.322197227801577,33.10408260097602,63.37789999999996,-0.3450356449999997,30.067185500000033,56.26946700000004,94.77024999999996
1255,55.13,36.38160300000002,351.5024301205063,33.10408260097602,60.83902149999995,0.3628700299999999,68.22309300000005,44.20711000000003,21.745837500000004
1256,61.42,42.75584449999999,348.35063217800524,33.10408260097602,78.17617999999996,-0.09043864999999997,64.41801149999996,53.08359299999997,-28.16752199999998
1257,58.88,43.637294000000054,232.34011876436847,33.10408260097602,37.42299000000002,0.16004488200000014,58.25392899999998,55.159590000000044,39.887224000000046
1258,58.71,45.57875349999997,172.42961059973345,33.10408260097602,52.564855499999965,-0.11645430050000004,62.21872799999996,115.20657750000008,30.763774499999972
1259,59.19,30.109394000000005,845.6815654549677,33.10408260097602,26.346459200000016,-0.09964499300000006,47.34363800000001,57.57845349999995,32.512210000000024
1260,59.89,51.18292100000004,75.81321408348208,33.10408260097602,41.366862000000026,-0.024313317350000002,70.04989500000006,30.20111649999997,64.97570300000004
1261,60.93,34.29179500000003,709.5939818806936,33.10408260097602,48.31029149999997,-0.2459717000000001,70.91944000000002,58.10102700000003,20.79786850000002
1262,60.95,40.006020999999976,438.6502883104184,33.10408260097602,41.987325000000034,0.007188084999999991,48.957819000000015,25.91540280000002,42.315931000000035
1263,60.87,21.34628035,1562.124330540023,33.10408260097602,52.502424999999995,0.05380583349999995,83.86901149999996,38.77615534999997,-20.024362500000024
1264,61.05,40.232780999999974,433.3565751294073,33.10408260097602,96.40295999999998,-0.24963741730000014,40.64722099999996,82.18734700000003,-10.21724949999999
1265,60.65,57.5778805,9.437927597647269,33.10408260097602,64.02032749999994,0.16866664999999983,100.2133025,33.04556150000002,59.617712000000054
1266,60.7,59.077931499999984,2.6311086937729926,33.10408260097602,81.23114149999995,0.15144324500000012,65.46873999999994,71.62744800000007,26.721735999999982
1267,59.52,54.145542499999955,28.88479833976974,33.10408260097602,68.83649250000005,-0.26686518500000017,54.145542499999955,70.57281499999999,-55.90369349999996
1268,59.14,52.56867150000003,43.182350233271,33.10408260097602,90.583733,-0.2711565900000002,39.91933599999997,28.306172999999966,55.80239799999997
1269,60.26,50.42081449999996,96.80953827392145,33.10408260097602,45.50329899999998,0.16143501250000006,39.452619500000026,69.35536150000004,59.927282999999996
1270,59.52,38.55915649999998,439.35697942171873,33.10408260097602,51.916740999999995,0.1929525850000003,84.59427499999997,38.55915649999998,16.655504500000003
1271,60.95,60.73789399999999,0.044989278884657584,33.10408260097602,58.41345150000003,0.07389860000000005,40.88425400000004,76.49861999999993,60.73789399999999
1272,63.54,63.65937500000005,0.014250172043696066,33.10408260097602,46.43540649999997,0.38919734299999964,86.72503199999996,84.82885699999999,21.129335999999988
1273,63.52,47.49322499999998,256.8575315735766,33.10408260097602,44.64865250000002,0.0703303650000001,43.59772999999998,59.638119000000046,80.13310300000009
1274,63.81,54.069698499999966,94.87350006344188,33.10408260097602,52.758635000000005,0.04304613499999999,54.82948500000004,85.86985000000003,61.78409849999994
1275,63.37,52.77316500000003,112.29288937994376,33.10408260097602,69.58212499999995,0.2670350460000001,63.22517749999998,77.43346999999996,-32.43244849999998
1276,62.61,42.27409699999999,413.5489756495101,33.10408260097602,60.86884899999996,0.1380535275000001,70.08100349999997,25.291504499999984,33.06802300000002
1277,62.62,58.34577549999995,18.26898594567319,33.10408260097602,68.41953749999995,0.30025084000000024,51.54966299999995,83.66554749999989,32.04100049999995
1278,62.48,52.72467300000003,95.16639594565999,33.10408260097602,63.37956299999997,-0.3450621510000003,30.067185500000033,56.26946700000004,94.77024999999996
1279,61.4,36.38160300000002,625.9202647996989,33.10408260097602,60.83871774999992,0.36352715499999994,68.22309300000005,44.20711000000003,21.745837500000004
1280,61.4,42.75584449999999,347.60459120563024,33.10408260097602,78.17684999999994,-0.08700169600000004,64.41801149999996,53.08359299999997,-28.16752199999998
1281,61.82,43.63734150000002,330.6090590298076,33.10408260097602,37.42303749999998,0.16215062299999983,58.25392899999998,55.159590000000044,39.887224000000046
1282,62.15,45.57875349999997,274.6062611351966,33.10408260097602,52.566511500000026,-0.11438818999999995,62.21872799999996,115.20657750000008,30.763774499999972
1283,60.85,30.109394000000005,944.9847634343535,33.10408260097602,26.34663969999998,-0.10183061000000004,47.34363800000001,57.57845349999995,32.512210000000024
1284,60.53,51.18292100000004,87.3678630122246,33.10408260097602,41.368150999999955,-0.02312026879999999,70.04989500000006,30.20111649999997,64.97570300000004
1285,60.49,34.29179500000003,686.3460331676607,33.10408260097602,48.309842500000016,-0.24806014500000015,70.91944000000002,58.10102700000003,20.79786850000002
1286,61.36,40.006020999999976,455.9924451993113,33.10408260097602,41.9873215,0.006520899999999996,48.957819000000015,25.91540280000002,42.315931000000035
1287,61.3,21.34628035,1596.2996529062586,33.10408260097602,52.50295999999997,0.05190335799999999,83.86901149999996,38.77615534999997,-20.024362500000024
1288,61.79,40.232780999999974,464.7137304864098,33.10408260097602,96.40387999999993,-0.24906814450000017,40.64722099999996,82.18734700000003,-10.21724949999999
1289,61.79,57.57793600000001,17.7414908526163,33.10408260097602,64.02038300000002,0.16201038999999992,100.2133025,33.04556150000002,59.617712000000054
1290,62.26,59.07706749999993,10.131048614666495,33.10408260097602,81.23027749999994,0.14985955499999995,65.46873999999994,71.62744800000007,26.721735999999982
1291,63.31,54.145542499999955,83.98730644024326,33.10408260097602,68.83786999999997,-0.2661926349999999,54.145542499999955,70.57281499999999,-55.90369349999996
1292,62.05,52.56867150000003,89.89557565755312,33.10408260097602,90.5823529999999,-0.2744735150000002,39.91933599999997,28.306172999999966,55.80239799999997
1293,62.44,50.42081449999996,144.4607870717341,33.10408260097602,45.50411899999998,0.1632201350000002,39.452619500000026,69.35536150000004,59.927282999999996
1294,61.8,38.55915649999998,540.136771128781,33.10408260097602,51.918615999999965,0.19147733199999992,84.59427499999997,38.55915649999998,16.655504500000003
1295,61.84,60.73789399999999,1.2146379715721047,33.10408260097602,58.4146065,0.07460473700000002,40.88425400000004,76.49861999999993,60.73789399999999
1296,62.15,63.661453000000044,2.2844855586229613,33.10408260097602,46.43748450000001,0.39059240499999975,86.72503199999996,84.82885699999999,21.129335999999988
1297,62.01,47.49322499999998,210.7367076687787,33.10408260097602,44.650567500000015,0.06817858000000006,43.59772999999998,59.638119000000046,80.13310300000009
1298,62.13,54.07434449999998,64.89360274341843,33.10408260097602,52.763281,0.03968113999999995,54.82948500000004,85.86985000000003,61.78409849999994
1299,62.47,52.77229500000004,94.04550594306326,33.10408260097602,69.58125500000004,0.27055448349999983,63.22517749999998,77.43346999999996,-32.43244849999998
1300,63.39,42.27409699999999,445.881333729161,33.10408260097602,60.86788699999992,0.1367082425000001,70.08100349999997,25.291504499999984,33.06802300000002
1301,63.55,58.34577549999995,27.08394470538494,33.10408260097602,68.4211845,0.29929860000000014,51.54966299999995,83.66554749999989,32.04100049999995
1302,64.47,52.724874999999926,137.9479899402498,33.10408260097602,63.37976500000003,-0.34492676500000014,30.067185500000033,56.26946700000004,94.77024999999996
1303,64.22,36.38160300000002,774.9764154944459,33.10408260097602,60.83852225000006,0.36561569750000045,68.22309300000005,44.20711000000003,21.745837500000004
1304,66.37,42.75584449999999,557.6284696946187,33.10408260097602,78.18024000000005,-0.08596885100000001,64.41801149999996,53.08359299999997,-28.16752199999998
1305,66.19,43.63715000000001,508.6311532438433,33.10408260097602,37.422845999999986,0.16517522899999995,58.25392899999998,55.159590000000044,39.887224000000046
1306,65.61,45.57875349999997,401.25086079596906,33.10408260097602,52.56640849999999,-0.11579254699999993,62.21872799999996,115.20657750000008,30.763774499999972
1307,65.04,30.109394000000005,1220.147299487086,33.10408260097602,26.347764000000012,-0.10230967499999995,47.34363800000001,57.57845349999995,32.512210000000024
1308,66.29,51.18292100000004,228.22386357412836,33.10408260097602,41.36921200000002,-0.024091669950000002,70.04989500000006,30.20111649999997,64.97570300000004
1309,66.22,34.29179500000003,1019.4103524717439,33.10408260097602,48.314576499999966,-0.2500665949999999,70.91944000000002,58.10102700000003,20.79786850000002
1310,68.74,40.006020999999976,825.6414264076441,33.10408260097602,41.985482999999974,0.004340635000000009,48.957819000000015,25.91540280000002,42.315931000000035
1311,67.83,21.34628035,2160.736362728265,33.10408260097602,52.50507999999995,0.05180474600000002,83.86901149999996,38.77615534999997,-20.024362500000024
1312,68.04,40.232780999999974,773.241479430502,33.10408260097602,96.40444500000008,-0.24697712600000032,40.64722099999996,82.18734700000003,-10.21724949999999
1313,68.01,57.582580499999956,108.73112197972821,33.10408260097602,64.02502749999996,0.16216118,100.2133025,33.04556150000002,59.617712000000054
1314,68.93,59.07693500000004,97.08289590805789,33.10408260097602,81.230145,0.14958465499999998,65.46873999999994,71.62744800000007,26.721735999999982
1315,69.17,54.145542499999955,225.7342681481043,33.10408260097602,68.83577550000005,-0.2698604049999998,54.145542499999955,70.57281499999999,-55.90369349999996
1316,68.1,52.56867150000003,241.22211757706057,33.10408260097602,90.58649800000005,-0.27329502999999994,39.91933599999997,28.306172999999966,55.80239799999997
1317,67.88,50.42081449999996,304.8230624172487,33.10408260097602,45.50916000000002,0.16177419999999998,39.452619500000026,69.35536150000004,59.927282999999996
1318,67.87,38.55915649999998,859.1257076907732,33.10408260097602,51.922338500000016,0.19278832100000007,84.59427499999997,38.55915649999998,16.655504500000003
1319,67.58,60.73789399999999,46.814439571780014,33.10408260097602,58.415406499999946,0.07599807099999993,40.88425400000004,76.49861999999993,60.73789399999999
1320,67.75,63.66795000000001,16.663132202499902,33.10408260097602,46.44398150000002,0.38802888999999996,86.72503199999996,84.82885699999999,21.129335999999988
1321,67.51,47.49322499999998,400.6713669215196,33.10408260097602,44.65374500000003,0.07029746999999996,43.59772999999998,59.638119000000046,80.13310300000009
1322,68.15,54.08192449999995,197.9107912060633,33.10408260097602,52.770860999999975,0.037143069999999966,54.82948500000004,85.86985000000003,61.78409849999994
1323,68.34,52.77951200000003,242.12867282973843,33.10408260097602,69.58847199999995,0.2714268240000002,63.22517749999998,77.43346999999996,-32.43244849999998
1324,67.87,42.27409699999999,655.1503909879116,33.10408260097602,60.87014700000005,0.1378190175,70.08100349999997,25.291504499999984,33.06802300000002
1325,68.77,58.34577549999995,108.6643864395537,33.10408260097602,68.4245124999999,0.29665965499999963,51.54966299999995,83.66554749999989,32.04100049999995
1326,69.38,52.72900500000001,277.2555430233849,33.10408260097602,63.383894999999946,-0.3459928864999998,30.067185500000033,56.26946700000004,94.77024999999996
1327,68.95,36.38160300000002,1060.700284367897,33.10408260097602,60.838686250000016,0.36309759999999985,68.22309300000005,44.20711000000003,21.745837500000004
1328,68.27,42.75584449999999,650.9719595795407,33.10408260097602,78.1957000000001,-0.08395974499999999,64.41801149999996,53.08359299999997,-28.16752199999998
1329,68.84,43.638373499999965,635.1217936632921,33.10408260097602,37.42406950000003,0.16535281250000008,58.25392899999998,55.159590000000044,39.887224000000046
1330,69.28,45.57875349999997,561.7490277893938,33.10408260097602,52.575750500000005,-0.11573253500000001,62.21872799999996,115.20657750000008,30.763774499999972
1331,70.05,30.109394000000005,1595.2522514253574,33.10408260097602,26.34784549999997,-0.10443315250000007,47.34363800000001,57.57845349999995,32.512210000000024
1332,70.12,51.18292100000004,358.61306507672873,33.10408260097602,41.37031099999996,-0.023679761,70.04989500000006,30.20111649999997,64.97570300000004
1333,69.31,34.29179500000003,1226.2745104346998,33.10408260097602,48.316824000000004,-0.2500674099999998,70.91944000000002,58.10102700000003,20.79786850000002
1334,69.39,40.006020999999976,863.4181860033278,33.10408260097602,41.98811999999999,0.006213460000000004,48.957819000000015,25.91540280000002,42.315931000000035
1335,70.89,21.34628035,2454.580096279623,33.10408260097602,52.51738500000006,0.051080836,83.86901149999996,38.77615534999997,-20.024362500000024
1336,70.69,40.232780999999974,927.6423379308582,33.10408260097602,96.42286500000006,-0.24580380599999976,40.64722099999996,82.18734700000003,-10.21724949999999
1337,69.96,57.58239150000005,153.2051695151938,33.10408260097602,64.0248385,0.15737677500000014,100.2133025,33.04556150000002,59.617712000000054
1338,69.99,59.08513399999996,118.9160558873474,33.10408260097602,81.23834399999996,0.14845928999999994,65.46873999999994,71.62744800000007,26.721735999999982
1339,69.86,54.145542499999955,246.9441937019954,33.10408260097602,68.84296249999993,-0.2674716099999998,54.145542499999955,70.57281499999999,-55.90369349999996
1340,70.25,52.56867150000003,312.6293775249112,33.10408260097602,90.59013799999997,-0.275571975,39.91933599999997,28.306172999999966,55.80239799999997
1341,70.39,50.42081449999996,398.7683451569649,33.10408260097602,45.51193149999998,0.16566173499999984,39.452619500000026,69.35536150000004,59.927282999999996
1342,70.28,38.55915649999998,1006.2118349080295,33.10408260097602,51.92746900000003,0.19112966249999994,84.59427499999997,38.55915649999998,16.655504500000003
1343,69.23,60.73789399999999,72.11592133011926,33.10408260097602,58.42357149999999,0.07482178799999996,40.88425400000004,76.49861999999993,60.73789399999999
1344,69.02,63.66585500000006,28.666832734017223,33.10408260097602,46.44188649999998,0.3909738955000001,86.72503199999996,84.82885699999999,21.129335999999988
1345,68.28,47.49322499999998,432.08996415166484,33.10408260097602,44.65946299999998,0.06881570500000002,43.59772999999998,59.638119000000046,80.13310300000009
1346,68.87,54.08408349999995,218.62340796644645,33.10408260097602,52.773020000000045,0.024316070000000013,54.82948500000004,85.86985000000003,61.78409849999994
1347,69.15,52.77379000000003,268.18030394032826,33.10408260097602,69.58275000000002,0.2835288474999999,63.22517749999998,77.43346999999996,-32.43244849999998
1348,68.97,42.27409699999999,712.6713021609554,33.10408260097602,60.88369199999992,0.14137823500000013,70.08100349999997,25.291504499999984,33.06802300000002
1349,68.62,58.34577549999995,105.55974551440957,33.10408260097602,68.43606950000002,0.29526534500000023,51.54966299999995,83.66554749999989,32.04100049999995
1350,69.8,52.72910499999993,291.41556029351096,33.10408260097602,63.383995000000034,-0.3535517484999997,30.067185500000033,56.26946700000004,94.77024999999996
1351,69.97,36.38160300000002,1128.1804950325316,33.10408260097602,60.836456,0.368950685,68.22309300000005,44.20711000000003,21.745837500000004
1352,70.13,42.75584449999999,749.3442389674613,33.10408260097602,78.19594999999993,-0.08521141049999997,64.41801149999996,53.08359299999997,-28.16752199999998
1353,69.12,43.64560000000003,648.9451952950647,33.10408260097602,37.43129599999998,0.17473880499999989,58.25392899999998,55.159590000000044,39.887224000000046
1354,69.36,45.57875349999997,565.547714123606,33.10408260097602,52.575296500000015,-0.11812267350000004,62.21872799999996,115.20657750000008,30.763774499999972
1355,69.22,30.109394000000005,1529.6395971721147,33.10408260097602,26.34949114999997,-0.10769577000000004,47.34363800000001,57.57845349999995,32.512210000000024
1356,69.21,51.18292100000004,324.97554426367276,33.10408260097602,41.377660999999996,-0.020375397000000007,70.04989500000006,30.20111649999997,64.97570300000004
1357,68.97,34.29179500000003,1202.577986685611,33.10408260097602,48.32846650000006,-0.25587789000000016,70.91944000000002,58.10102700000003,20.79786850000002
1358,69.29,40.006020999999976,857.5514796930103,33.10408260097602,41.99217500000003,0.00817213,48.957819000000015,25.91540280000002,42.315931000000035
1359,69.11,21.34628035,2281.3729731091184,33.10408260097602,52.51357000000004,0.055024030000000064,83.86901149999996,38.77615534999997,-20.024362500000024
1360,69.86,40.232780999999974,877.7721418400017,33.10408260097602,96.41762000000008,-0.2439262979999999,40.64722099999996,82.18734700000003,-10.21724949999999
1361,69.68,57.579795499999975,146.4149563271997,33.10408260097602,64.02224250000003,0.1548178949999999,100.2133025,33.04556150000002,59.617712000000054
1362,69.69,59.08005000000002,112.571090808902,33.10408260097602,81.23325999999999,0.1483081630000001,65.46873999999994,71.62744800000007,26.721735999999982
1363,70.09,54.145542499999955,254.22560818862652,33.10408260097602,68.84115750000001,-0.2755290949999997,54.145542499999955,70.57281499999999,-55.90369349999996
1364,70.01,52.56867150000003,304.2000143623105,33.10408260097602,90.59098799999997,-0.279708715,39.91933599999997,28.306172999999966,55.80239799999997
1365,69.33,50.42081449999996,357.5573655209205,33.10408260097602,45.51333350000002,0.1687462249999998,39.452619500000026,69.35536150000004,59.927282999999996
1366,69.32,38.55915649999998,946.2294740565648,33.10408260097602,51.924296000000005,0.19444970849999998,84.59427499999997,38.55915649999998,16.655504500000003
1367,68.26,60.73789399999999,56.582110813144766,33.10408260097602,58.42794150000005,0.07585114000000005,40.88425400000004,76.49861999999993,60.73789399999999
1368,70.0,63.66759499999993,40.099353084025914,33.10408260097602,46.44362649999998,0.39199681150000026,86.72503199999996,84.82885699999999,21.129335999999988
1369,72.43,47.49322499999998,621.8427626208256,33.10408260097602,44.65443750000002,0.06898533499999994,43.59772999999998,59.638119000000046,80.13310300000009
1370,72.4,54.08049849999998,335.604191115187,33.10408260097602,52.76943500000002,0.023985039999999985,54.82948500000004,85.86985000000003,61.78409849999994
1371,71.56,52.776431499999966,352.82235387755645,33.10408260097602,69.58539149999991,0.2850173540000003,63.22517749999998,77.43346999999996,-32.43244849999998
1372,72.03,42.27409699999999,885.4136906991635,33.10408260097602,60.87415199999999,0.141591375,70.08100349999997,25.291504499999984,33.06802300000002
1373,71.21,58.34577549999995,165.48824843130373,33.10408260097602,68.42872750000005,0.29523011999999976,51.54966299999995,83.66554749999989,32.04100049999995
1374,70.92,52.731600000000036,330.8178279520919,33.10408260097602,63.386489999999974,-0.3534647774999998,30.067185500000033,56.26946700000004,94.77024999999996
1375,68.96,36.38160300000002,1061.3518914367821,33.10408260097602,60.83751650000008,0.3686945900000002,68.22309300000005,44.20711000000003,21.745837500000004
1376,70.6,42.75584449999999,775.2969105345642,33.10408260097602,78.1949249999999,-0.08444456299999996,64.41801149999996,53.08359299999997,-28.16752199999998
1377,70.16,43.641730000000024,703.2188380185225,33.10408260097602,37.427425999999976,0.17516162100000002,58.25392899999998,55.159590000000044,39.887224000000046
1378,70.76,45.57875349999997,634.0952828796604,33.10408260097602,52.572998499999976,-0.11773292250000006,62.21872799999996,115.20657750000008,30.763774499999972
1379,70.81,30.109394000000005,1656.5391300338135,33.10408260097602,26.3447615,-0.1068190400000001,47.34363800000001,57.57845349999995,32.512210000000024
1380,70.23,51.18292100000004,362.7913463118093,33.10408260097602,41.373168000000035,-0.02169593025000002,70.04989500000006,30.20111649999997,64.97570300000004
1381,68.79,34.29179500000003,1190.126211390124,33.10408260097602,48.320361500000026,-0.2551107800000002,70.91944000000002,58.10102700000003,20.79786850000002
1382,69.28,40.006020999999976,856.9657750227686,33.10408260097602,41.98808499999998,0.007762150000000006,48.957819000000015,25.91540280000002,42.315931000000035
1383,69.54,21.34628035,2322.634701948133,33.10408260097602,52.51575000000002,0.05443811349999998,83.86901149999996,38.77615534999997,-20.024362500000024
1384,68.48,40.232780999999974,797.9055708820505,33.10408260097602,96.41947999999995,-0.24459302850000017,40.64722099999996,82.18734700000003,-10.21724949999999
1385,68.69,57.58513050000007,123.31818083503028,33.10408260097602,64.0275775,0.15446268999999993,100.2133025,33.04556150000002,59.617712000000054
1386,67.96,59.08403150000003,78.78280056060882,33.10408260097602,81.2372415,0.14797974499999986,65.46873999999994,71.62744800000007,26.721735999999982
1387,68.99,54.145542499999955,220.35785504694735,33.10408260097602,68.84193999999992,-0.27637415000000015,54.145542499999955,70.57281499999999,-55.90369349999996
1388,69.09,52.56867150000003,272.95417439910074,33.10408260097602,90.59117299999991,-0.28004703500000033,39.91933599999997,28.306172999999966,55.80239799999997
1389,68.73,50.42081449999996,335.2263965988626,33.10408260097602,45.51534999999997,0.16802187000000024,39.452619500000026,69.35536150000004,59.927282999999996
1390,67.49,38.55915649999998,836.9935820155993,33.10408260097602,51.926780999999984,0.19397851749999986,84.59427499999997,38.55915649999998,16.655504500000003
1391,67.42,60.73789399999999,44.65051612463646,33.10408260097602,58.42238150000002,0.07545864499999996,40.88425400000004,76.49861999999993,60.73789399999999
1392,67.7,63.67495700000004,16.200946584945136,33.10408260097602,46.45098850000002,0.39396797600000005,86.72503199999996,84.82885699999999,21.129335999999988
1393,67.73,47.49322499999998,409.5271982676567,33.10408260097602,44.662631500000025,0.07368201000000008,43.59772999999998,59.638119000000046,80.13310300000009
1394,66.24,54.08779850000003,147.67594937679996,33.10408260097602,52.77673499999996,0.030889930000000048,54.82948500000004,85.86985000000003,61.78409849999994
1395,64.58,52.784749999999974,139.12796575799956,33.10408260097602,69.59371000000006,0.2819488534999998,63.22517749999998,77.43346999999996,-32.43244849999998
1396,63.88,42.27409699999999,466.81509060059886,33.10408260097602,60.88306199999992,0.1411967425,70.08100349999997,25.291504499999984,33.06802300000002
1397,63.34,58.34577549999995,24.942279880517113,33.10408260097602,68.43374750000008,0.2955505299999999,51.54966299999995,83.66554749999989,32.04100049999995
1398,64.24,52.73522499999994,132.3597986469291,33.10408260097602,63.39011500000003,-0.35412560500000007,30.067185500000033,56.26946700000004,94.77024999999996
1399,64.53,36.38160300000002,792.332184947937,33.10408260097602,60.83035019999992,0.3637096700000001,68.22309300000005,44.20711000000003,21.745837500000004
1400,64.02,42.75584449999999,452.16416636347617,33.10408260097602,78.19749749999994,-0.085907787,64.41801149999996,53.08359299999997,-28.16752199999998
1401,64.72,43.64456999999997,444.17380113858917,33.10408260097602,37.430266000000024,0.16700179499999993,58.25392899999998,55.159590000000044,39.887224000000046
1402,64.29,45.57875349999997,350.11077984507983,33.10408260097602,52.57708850000001,-0.11755475799999988,62.21872799999996,115.20657750000008,30.763774499999972
1403,63.87,30.109394000000005,1139.7784453668014,33.10408260097602,26.349172649999986,-0.10251092000000002,47.34363800000001,57.57845349999995,32.512210000000024
1404,64.43,51.18292100000004,175.48511011761533,33.10408260097602,41.37634000000002,-0.026677475500000023,70.04989500000006,30.20111649999997,64.97570300000004
1405,63.9,34.29179500000003,876.6458936790965,33.10408260097602,48.32249099999994,-0.255198235,70.91944000000002,58.10102700000003,20.79786850000002
1406,64.73,40.006020999999976,611.2753035859648,33.10408260097602,41.98721849999997,0.010779050000000012,48.957819000000015,25.91540280000002,42.315931000000035
1407,66.52,21.34628035,2040.6646437264533,33.10408260097602,52.52203000000004,0.051952919000000056,83.86901149999996,38.77615534999997,-20.024362500000024
1408,66.89,40.232780999999974,710.6072922734122,33.10408260097602,96.42211000000005,-0.24845691800000005,40.64722099999996,82.18734700000003,-10.21724949999999
1409,64.6,57.58812699999999,49.16634156959322,33.10408260097602,64.03057399999993,0.15710763199999983,100.2133025,33.04556150000002,59.617712000000054
1410,61.43,59.078708,5.5285755043788445,33.10408260097602,81.23191799999996,0.1502853530000001,65.46873999999994,71.62744800000007,26.721735999999982
1411,56.86,54.145542499999955,7.36828283285362,33.10408260097602,68.84943999999997,-0.27580895999999966,54.145542499999955,70.57281499999999,-55.90369349999996
1412,56.93,52.56867150000003,19.021188946855755,33.10408260097602,90.5924180000001,-0.2834120850000001,39.91933599999997,28.306172999999966,55.80239799999997
1413,57.14,50.42081449999996,45.14744558128038,33.10408260097602,45.51990500000005,0.16742263500000007,39.452619500000026,69.35536150000004,59.927282999999996
1414,56.29,38.55915649999998,314.38284368763794,33.10408260097602,51.93043600000006,0.1923291420000001,84.59427499999997,38.55915649999998,16.655504500000003
1415,57.82,60.73789399999999,8.514107176177196,33.10408260097602,58.42441899999995,0.07469869150000005,40.88425400000004,76.49861999999993,60.73789399999999
1416,57.29,63.66692349999997,40.66514164835701,33.10408260097602,46.44295499999999,0.3900431705000002,86.72503199999996,84.82885699999999,21.129335999999988
1417,58.17,47.49322499999998,113.99348530111094,33.10408260097602,44.64868849999998,0.07325926499999993,43.59772999999998,59.638119000000046,80.13310300000009
1418,57.7,54.08123350000003,13.095476503322072,33.10408260097602,52.77016999999995,0.029678740000000033,54.82948500000004,85.86985000000003,61.78409849999994
1419,59.4,52.77117300000005,43.941367625505286,33.10408260097602,69.58013299999996,0.2779490404999998,63.22517749999998,77.43346999999996,-32.43244849999998
1420,59.3,42.27409699999999,289.88134698594365,33.10408260097602,60.87518199999993,0.14195519500000017,70.08100349999997,25.291504499999984,33.06802300000002
1421,58.35,58.34577549999995,1.7833510427830624e-05,33.10408260097602,68.42492249999997,0.29479817,51.54966299999995,83.66554749999989,32.04100049999995
1422,58.4,52.72865000000001,32.164228130088894,33.10408260097602,63.38353999999995,-0.3495247349999997,30.067185500000033,56.26946700000004,94.77024999999996
1423,57.69,36.38160300000002,454.0477241843497,33.10408260097602,60.83056149999996,0.36403718999999995,68.22309300000005,44.20711000000003,21.745837500000004
1424,56.79,42.75584449999999,196.95754629548765,33.10408260097602,78.18550749999994,-0.08428087799999999,64.41801149999996,53.08359299999997,-28.16752199999998
1425,55.52,43.63502599999997,141.25261786169565,33.10408260097602,37.42072200000002,0.16733702199999992,58.25392899999998,55.159590000000044,39.887224000000046
